Start_Time,ORB_Range,ORB_Mid,ORB_Size_ATR_Ratio,Gap_From_PrevClose,Gap_From_SessionOpen,WickTop_ORB,WickBottom_ORB,ORB_DirectionBias,ORB_VolumeRatio,HighLowSymmetry,ORB_Slope,ORB_StdDev,ORB_MomentumScore,Return_1,Return_3,Return_5,Return_10,ATR_Diff_1,ATR_Diff_5,RSI_0,RSI_Change_5,MACD_Hist_0,MACD_Hist_Change_5,Stoch_K_0,EMA9_Gap,EMA9_Slope,EMA21_Gap,EMA21_Slope,VWAP_Gap,VWAP_Slope,BullishCandleRatio_5,VolumeSpikeScore,PrevDayHigh_Dist,PrevDayLow_Dist,GapUpOrDown,End_Time,Profit,Label
11/7/2023 9:56:00 AM,63.25,16912.63,5.37,12601.75,12601.25,2.5,1.25,1,1.62,1.05,3.3667,11.9246,0.72,0.0005,0.0007,0.0008,0.0022,0.0357,-0.4213,66.16,3.09,2.99,4.04,74.41,16.58,14.23,25.03,8.67,55.91,-35.16,0.6,0.8,12607.25,12544,1,11/7/2023 10:33:00 AM,1174.32,1
11/8/2023 10:03:00 AM,42.25,17052.13,4.04,12695,12695,0.5,1.25,-1,2.17,-0.27,-2.5167,13.7087,-1.24,-0.0007,-0.0016,-0.0022,-0.0026,0.3298,1.0419,30.6,-20.17,0.64,-3.44,5.49,-23.36,-18.42,-29.84,-8.4,-15.36,-24.06,0.2,0.58,12735.75,12693.5,1,11/8/2023 10:11:00 AM,-425.68,0
11/8/2023 10:12:00 AM,42.25,17052.13,3.87,12702,12703,1.75,1.5,-1,0.97,-0.08,-2.2,12.3879,-1.1,-0.0007,-0.0003,0.0001,-0.0003,0.3326,-0.2815,42.46,2.07,-5.9,-1.34,59.09,-4.39,2.64,-9.72,-2.47,-6.35,8.51,1,0.18,12735.75,12693.5,1,11/8/2023 12:08:00 PM,1089.32,1
11/9/2023 10:00:00 AM,54,17049.5,5.98,12732,12731.5,0,1,1,1.14,1.06,2.9,15.5188,1.22,0.0006,0.001,0.0013,0.0026,0.2283,0.108,75.1,12.79,2.07,5.22,92.86,17.3,16.17,26.35,9.63,39.11,-17.03,0.6,0.11,12739.5,12685.5,1,11/9/2023 10:02:00 AM,-365.68,0
11/9/2023 10:08:00 AM,54,17049.5,4.7,12695.5,12694.5,3.5,1.5,-1,1.7,-0.19,-2.6333,15.5912,-1.74,-0.0012,-0.0022,-0.0025,-0.0034,1.0387,1.3281,28.23,-23.58,1.82,-2.01,10.37,-30.71,-17.09,-35.77,-6.48,-29.51,-14.32,0.4,0.58,12739.5,12685.5,1,11/9/2023 10:14:00 AM,-465.68,0
11/10/2023 9:45:00 AM,64.25,16994.63,6.26,12687.5,12687,0.5,1.25,1,1.24,1.16,3.5,20.7906,1.29,0.0008,0.0011,0.0021,0.0035,0.3646,0.4445,80.79,12.46,8.28,4.99,93.82,23.26,24.41,38.07,15.39,103.01,-66.34,0.8,0.26,12689.75,12627,1,11/10/2023 10:01:00 AM,-415.68,0
11/13/2023 9:45:00 AM,51.25,17170.38,5.65,12811.5,12811.5,1.75,2,-1,0.74,-0.03,-2.9167,16.7189,-0.61,-0.0003,-0.0002,-0.0004,-0.0014,0.0132,-0.1009,25.41,1.59,-8.84,-4.05,17.75,-10.83,-13.15,-22.95,-10.97,-50.05,38.72,0.6,-0.03,12859,12808.25,1,11/13/2023 10:07:00 AM,-370.68,0
11/13/2023 10:47:00 AM,51.25,17170.38,5.62,12853.25,12853.25,2,0.5,1,1.94,1.05,0.9667,5.0485,0.99,0.0005,0.0007,0.0009,0.0008,0.183,-0.1971,66.62,9.31,5.01,-0.59,88.83,11.41,4.93,16.39,3.82,19.13,-3.88,0.8,1.1,12859,12808.75,1,11/13/2023 10:51:00 AM,-370.68,0
11/13/2023 10:54:00 AM,51.25,17170.38,5.69,12854.5,12854.5,1,0,1,1.39,1.13,1.45,7.4526,1.17,0.0006,0.0012,0.0007,0.001,0.1923,-0.2074,63.08,6.53,4.86,-0.57,81.71,11.12,1.02,15.51,2.25,22.33,-14.5,0.4,0.34,12858.5,12807.25,1,11/13/2023 10:56:00 AM,-55.68,0
11/14/2023 9:46:00 AM,64,17479.25,4.43,13173.75,13173.25,4,2.75,1,0.87,1.07,2.8167,16.166,0.36,0.0003,0.001,0.0016,0.0018,-0.1891,-0.3148,70.65,12.06,7.55,2.83,88.01,15.98,16.01,27.18,10.72,120.2,-93.95,0.8,0.1,13174.25,13111.25,1,11/14/2023 2:07:00 PM,-585.68,0
11/15/2023 9:47:00 AM,39,17611,3.17,13257.25,13259.25,1.25,4,-1,1.16,-0.03,-1.4333,11.3584,-0.49,-0.0003,-0.0008,-0.0001,-0.001,-0.0798,-0.4828,40.49,0.83,-1.48,-2.07,36.1,-10.9,-8.55,-15.42,-4.85,-17.77,10.27,0.4,0.32,13291.5,13255,1,11/15/2023 10:26:00 AM,-495.68,0
11/15/2023 10:32:00 AM,39,17611,3.7,13258,13259,0.25,2.25,-1,1.55,-0.17,-0.55,9.3204,-1.11,-0.0007,-0.0012,-0.0018,-0.0008,0.2853,0.5587,42.35,-24.55,4.83,0.74,15.08,-14.4,-6.85,-12.42,0.12,-16.96,-15.37,0.4,0.41,13292,13253,1,11/15/2023 10:42:00 AM,-395.68,0
11/16/2023 9:46:00 AM,30.5,17497.5,2.8,13173.5,13173,12.75,2,1,2.11,1.06,0.5167,7.2592,0.41,0.0003,0.0005,0.0009,0.0009,0.6429,0.0876,56.1,10.64,-2.72,1.73,68.73,8.48,4.73,9.28,1.4,5.57,9.77,0.6,1.14,13175.75,13146.25,1,11/16/2023 10:19:00 AM,-10.68,0
11/16/2023 10:22:00 AM,30.5,17497.5,2.68,13170.25,13175.25,3.75,0.5,1,1.26,1.42,-2.15,11.3984,1.43,0.0009,0.0005,-0.0003,-0.0002,0.7009,1.5165,47.98,2.2,-1.43,-4.96,40.57,3.77,-13.82,-2.77,-8.41,8.78,-13.03,0.4,0.11,13173.75,13143.25,1,11/16/2023 10:36:00 AM,-460.68,0
11/16/2023 10:42:00 AM,30.5,17497.5,2.37,13163,13164,0.25,0.75,-1,1.18,-0.05,-3.7333,19.0964,-1.54,-0.0011,-0.0006,-0.0012,-0.0032,0.6074,0.2924,33.22,-3.68,-6.3,-4.69,40.43,-20.72,-16.8,-32.51,-11.54,-36.2,16.62,0.8,0.26,13175.25,13144.75,1,11/16/2023 10:47:00 AM,-520.68,0
11/16/2023 10:57:00 AM,30.5,17497.5,2.76,13143.75,13145.25,0.75,4.5,-1,1.01,-0.05,0,9.9335,-0.14,-0.0001,-0.0005,-0.0007,-0.0015,-0.3316,-1.452,36.87,-5.04,-7.42,-0.69,15.05,-8.9,-11.73,-17.11,-8.15,-34.44,20.52,0.2,0.23,13174.25,13144.25,1,11/16/2023 10:59:00 AM,-330.68,0
11/20/2023 9:52:00 AM,92,17593.5,9.04,13296,13296,1.25,0.75,1,1.17,1.05,0.9,8.9501,1.06,0.0006,0.0013,0.0019,0.0012,0.1982,0.3847,72.53,16.05,12.1,-1.74,87.25,17.89,9.38,28.48,8.24,73.04,-42.21,1,0.29,13302.5,13211.5,1,11/20/2023 10:15:00 AM,-410.68,0
11/20/2023 10:53:00 AM,92,17593.5,10.95,13298.5,13298.5,3.25,1.5,1,1.56,1.01,2.1,7.2216,0.6,0.0003,0.0006,0.0008,0.0007,0.1036,0.0368,65.87,8.9,1.24,2.73,79.63,10.74,8.1,15.78,5.02,49.11,-34.78,0.6,0.48,13302.5,13210.5,1,11/20/2023 12:12:00 PM,834.32,1
11/21/2023 10:18:00 AM,40.5,17657.5,4.16,13300.5,13303.5,1.5,4.5,-1,2.09,-0.07,-0.9833,5.8962,-0.54,-0.0003,-0.0005,-0.0004,-0.0014,0.1158,-0.1944,37.29,-4.14,-3.12,-0.61,32.07,-8.31,-5.53,-12.46,-3.78,-56.63,46.96,0.4,1.01,13338.25,13298.25,1,11/21/2023 10:28:00 AM,969.32,1
11/22/2023 9:54:00 AM,110.25,17775.38,8.25,13395.75,13395.75,2.5,6.5,-1,1.82,0,-6.2667,25.39,-1.01,-0.0008,-0.003,-0.0039,-0.0047,0.7027,2.7673,27.34,-29.17,8.03,-9.11,6.76,-42.35,-30.61,-51.94,-12.33,0.93,-68.51,0.2,0.43,13493,13382.75,1,11/22/2023 10:25:00 AM,-10.68,0
11/22/2023 10:52:00 AM,110.25,17775.38,10.13,13389.25,13390.75,5.75,1.5,-1,1.23,0,-2.3833,8.747,-0.71,-0.0004,-0.0006,-0.0006,-0.0013,0.3163,-1.032,44.47,-5.73,4.87,-3.55,18.82,-9.39,-8.14,-10.19,-2.5,4.54,-15.62,0.4,0.49,13491.5,13381.75,1,11/22/2023 12:00:00 PM,-440.68,0
11/23/2023 10:05:00 AM,14.25,17719.13,5.17,13376.5,13376.5,0.25,0,-1,1.05,-0.07,-0.5,1.9362,-1.09,-0.0002,-0.0002,-0.0001,-0.0002,0.0573,-0.3062,37.72,-2.93,-1.24,-0.18,34.72,-3.04,-0.92,-4.46,-0.99,-10.18,7.09,0.4,0.24,13388.75,13374.5,1,11/23/2023 10:12:00 AM,-115.68,0
11/24/2023 10:17:00 AM,51.5,17684.75,5.52,13330.25,13330.25,1.75,1,-1,1.49,-0.08,-2.0167,7.8774,-1.23,-0.0006,-0.0008,-0.0013,-0.0015,0.3788,0.6802,32.47,-15.09,-2.77,-1.67,25.05,-13.3,-9.43,-18.89,-5.59,-38.42,15.42,0.4,0.14,13374,13323,1,11/24/2023 11:37:00 AM,-380.68,0
11/27/2023 10:10:00 AM,67.25,17660.88,6.06,13352,13352,1,3.75,1,1.78,1.1,2.7833,12.9727,0.99,0.0006,0.0017,0.0015,0.002,0.3584,0.9381,72.3,10.32,5.74,2.72,89.4,20.32,12.97,30.21,8.85,49.35,-21.44,0.6,0.5,13356.5,13289.75,1,11/27/2023 10:13:00 AM,-450.68,0
11/27/2023 10:35:00 AM,67.25,17660.88,7.53,13350.25,13350.25,0.75,2.75,1,1.13,1.01,1.3333,8.2797,0.84,0.0004,0.0008,0.0013,0.0018,0.1588,-0.0261,65.45,16.67,1.85,0.72,86.04,12.11,10.06,16.2,4.9,38.92,-16.42,0.8,0.08,13356,13289.75,1,11/27/2023 11:06:00 AM,-360.68,0
11/28/2023 9:45:00 AM,34.25,17647.38,3.62,13295.25,13294.75,1.25,6.75,-1,1.42,-0.12,-0.3833,9.2143,-0.61,-0.0003,-0.001,-0.0011,-0.0016,0.3301,0.4307,36.53,-18.83,2.72,-0.88,18.37,-12.99,-6.99,-13.86,-1.77,-15.55,-3.87,0.4,0.76,13327.5,13294.75,1,11/28/2023 9:49:00 AM,-385.68,0
11/28/2023 9:51:00 AM,34.25,17647.38,3.43,13300.75,13301.75,5,0.75,-1,1.04,-0.01,-2.0667,7.1454,-0.8,-0.0005,-0.0005,-0.0001,-0.001,0.2885,0.0551,43.06,-0.59,0.57,-1.58,44.34,-7.36,-0.53,-8.7,-0.72,-11.39,9.47,0.8,0.27,13327.5,13293.25,1,11/28/2023 10:04:00 AM,-405.68,0
11/29/2023 10:06:00 AM,65,17833,6.17,13481.75,13480.75,4.5,7,-1,3.1,-0.01,-3.3333,16.3329,-1.8,-0.0011,-0.0025,-0.0031,-0.0034,1.536,2.9442,23.06,-35.01,2.41,-4.61,9.54,-34.06,-20.27,-42.13,-8.87,2.99,-59.07,0.2,0.88,13528.5,13463.5,1,11/29/2023 10:24:00 AM,1049.32,1
11/30/2023 9:46:00 AM,91.5,17662.75,6.71,13304.25,13303.75,0.75,0.5,-1,1.4,0,-4.5667,29.8849,-1.76,-0.0013,-0.0005,-0.0013,-0.0034,0.8937,1.5031,24.68,3,-14.69,-7.46,43.62,-24.27,-27.25,-45.4,-20.68,-78.95,53.7,0.4,0.52,13371.5,13281,1,11/30/2023 10:17:00 AM,-550.68,0
11/30/2023 10:28:00 AM,91.5,17662.75,6.61,13279.5,13283,8.5,1,-1,0.68,-0.07,-0.2333,9.9947,-0.52,-0.0004,-0.001,-0.0013,-0.0021,0.224,0.5001,41.65,-13.04,1.28,1.33,12.48,-13.69,-7.11,-13.63,-1.15,-57.57,36.48,0.4,-0.12,13370,13278.5,1,11/30/2023 10:49:00 AM,1379.32,1
12/1/2023 9:46:00 AM,60.25,17562.63,5.33,13253.25,13252.75,4.25,1.5,1,0.83,1.05,1.2167,15.773,0.55,0.0004,0.001,0.0009,0.0032,0.0538,0.2665,61.76,7.77,-2.6,3.61,85.99,14.16,14.28,18.09,5.94,-1.07,20.9,0.6,0.22,13255.75,13196.5,1,12/1/2023 9:51:00 AM,-455.68,0
12/1/2023 10:02:00 AM,60.25,17562.63,4.32,13235.5,13234.5,5,0,1,1.89,1.1,0.5667,7.6952,1.87,0.0015,0.0014,0.0009,0.001,1.3318,2.1539,61.11,9.58,0.38,-0.82,46.6,17.22,-1.61,18.07,-0.78,3.77,12.4,0.4,0.63,13255.75,13195.5,1,12/1/2023 10:07:00 AM,-315.68,0
12/4/2023 9:45:00 AM,40.5,17513.25,2.92,13161.25,13161.25,1.5,2.75,-1,0.96,-0.03,-1.8333,10.6167,-0.47,-0.0004,-0.0008,-0.0014,-0.0024,-0.2399,1.1132,37.91,-8.24,-7.06,0.93,31.9,-16.01,-9.44,-22.95,-6.2,-85.7,57.2,0.2,0.1,13196.5,13156.5,1,12/4/2023 10:05:00 AM,-560.68,0
12/4/2023 10:15:00 AM,40.5,17513.25,3.23,13158.5,13158.5,3,3.25,-1,0.86,-0.12,-0.5667,8.7253,-0.5,-0.0004,-0.0006,-0.0008,-0.0018,-0.0028,-1.089,39.71,-7.79,-1.88,-0.34,15.1,-9.75,-7.65,-13.08,-3.78,-69.11,52.86,0.4,0.15,13197,13157.5,1,12/4/2023 10:25:00 AM,1249.32,1
12/5/2023 9:45:00 AM,54,17464.5,4.04,13154.75,13154.25,7.25,1.75,1,0.99,1.14,3.3833,14.7951,0.6,0.0005,0.0018,0.0019,0.003,0.2789,0.4272,66.36,11.63,6.38,3.17,90.64,21.22,12.27,32.71,9.13,39.58,-11.08,0.6,0.23,13154.5,13102,1,12/5/2023 10:03:00 AM,1329.32,1
12/6/2023 10:01:00 AM,101.5,17644,8.31,13268.75,13268.25,0.75,6,-1,2.3,-0.03,-0.4167,8.4275,-1.29,-0.0009,-0.001,-0.0009,-0.0016,0.7915,0.0959,32.13,-7.03,-9.98,2.14,52.65,-15.1,-6.77,-22.55,-6,-36.22,19.22,0.6,1.23,13357.75,13256.25,1,12/6/2023 10:10:00 AM,-495.68,0
12/6/2023 10:22:00 AM,101.5,17644,8.54,13261.5,13266.5,1.5,1.75,-1,0.96,-0.01,0.45,10.1842,-0.74,-0.0005,-0.0007,-0.0019,-0.0012,0.0089,0.66,39.76,-23.1,-0.34,2.39,19.9,-14.35,-7.65,-14.88,-1.66,-30.24,-2.84,0.2,-0.14,13355.75,13254.25,1,12/6/2023 10:27:00 AM,1184.32,1
12/6/2023 10:54:00 AM,101.5,17644,8.52,13255.5,13257,9,1,-1,1.95,-0.05,0.4833,6.0204,-0.52,-0.0003,0.0001,0.0002,0.0003,0.3339,0.4454,53.37,1.59,0.52,1.97,48.87,1.94,2.17,4.92,2.14,-23.31,26.81,0.4,0.58,13355.75,13254.25,1,12/6/2023 11:34:00 AM,1184.32,1
12/7/2023 9:51:00 AM,75,17601.5,5.27,13231,13232,3.25,10.5,-1,1.75,-0.12,-3.3833,19.8444,-0.91,-0.0008,-0.0013,-0.0026,-0.0031,0.9635,1.5644,31.19,-19.34,1.65,-6.33,18.07,-26.58,-25.6,-35.75,-12.12,10.83,-57.91,0,0.68,13302,13227,1,12/7/2023 9:53:00 AM,-575.68,0
12/7/2023 9:56:00 AM,75,17601.5,5,13233.25,13232.75,1.5,4.75,-1,0.76,-0.03,-3.15,18.4698,-0.55,-0.0005,-0.0014,0.0004,-0.0022,-0.0375,0.7629,39.83,8.63,-4.09,-5.74,33.54,-11.23,-8.35,-20.78,-7.97,16.38,-11.29,0.6,-0.12,13302,13227,1,12/7/2023 9:58:00 AM,-375.68,0
12/8/2023 9:45:00 AM,67.25,17637.88,4.46,13334.5,13334,1.25,0.75,1,0.94,1.12,4.4333,17.6569,0.58,0.0005,0.0013,0.0025,0.0031,-0.3338,0.211,72.91,15.34,7.49,5.21,97.4,25.62,25.75,40.83,15.77,41.06,4.86,1,0.06,13334.5,13268.75,1,12/8/2023 9:54:00 AM,-610.68,0
12/8/2023 10:01:00 AM,67.25,17637.88,3.95,13317.75,13317.25,15.5,0,1,2.94,1.25,1.6167,13.1623,1.95,0.0023,0.0029,0.002,0.0009,2.9406,2.0307,65.49,13,5.72,-3.62,62.4,31.6,2.11,35.89,1.63,46.15,-9.32,0.6,1.62,13334.5,13267.25,1,12/8/2023 10:04:00 AM,-220.68,0
12/11/2023 9:48:00 AM,78.25,17767.88,4.85,13463.5,13463.5,3.25,3.25,1,0.68,1.15,5.3833,16.1408,1.12,0.001,0.0014,0.0012,0.0025,0.6431,0.6056,70.44,4.03,12.75,3.86,75.29,21.83,13.73,38.06,12.91,71.59,-49.51,0.6,-0.01,13469.5,13391.75,1,12/11/2023 9:58:00 AM,-650.68,0
12/11/2023 9:59:00 AM,78.25,17767.88,5.11,13458.25,13458.25,3,0.5,1,1.11,1.05,1.55,7.5812,1.04,0.0009,0.0006,-0.0005,0.0003,0.3211,-0.1172,59.82,-7.96,12.46,-1.97,48.98,6.81,-2.4,14.38,3.83,57.41,-63.99,0.2,0.03,13469.5,13392.75,1,12/11/2023 10:32:00 AM,-160.68,0
12/12/2023 9:57:00 AM,52.25,17869.88,3.91,13553.5,13554,2,5.75,1,1.01,1.09,2.4333,14.7124,0.73,0.0005,0.001,0.0005,0.0022,0.3185,0.5826,61.8,1.88,-1.43,4.77,69.18,15.37,8.65,20.48,5.04,-4.48,14.23,0.4,0.18,13558.5,13506.25,1,12/12/2023 1:47:00 PM,1329.32,1
12/14/2023 9:47:00 AM,47.25,18282.38,3.96,13965.25,13967.25,4.5,2.25,1,0.89,1.1,0.9,11.43,0.54,0.0004,0.0004,0.0005,0.0021,0.1002,0.045,65.11,4.49,2.73,3.48,59.94,11.01,12.42,17.97,7.69,19.32,-5.9,0.8,-0.09,13967,13922.25,1,12/14/2023 9:51:00 AM,-485.68,0
12/14/2023 9:56:00 AM,47.25,18282.38,3.88,13965,13964.5,0.75,0.5,1,0.7,1.09,1.3833,8.2759,0.68,0.0004,0.001,0.0013,0.0004,-0.2049,-0.3892,59.77,14.55,3.74,-0.94,88.27,9.45,0.71,13.04,1.53,18.07,2.09,0.6,-0.2,13969,13921.75,1,12/14/2023 10:00:00 AM,-355.68,0
12/15/2023 10:16:00 AM,73.5,18253,6.04,13949.25,13951.75,0.75,8.25,1,1.19,1.06,1.5833,8.3015,0.51,0.0003,0.0009,0.0013,0.0005,0.2374,0.6524,61.7,13.1,4.39,-0.32,86.72,10.67,4.28,15.64,3.36,44.77,-26.69,0.6,0,13951.25,13877.75,1,12/15/2023 12:48:00 PM,-490.68,0
12/18/2023 9:58:00 AM,45.5,18302.5,4.85,13983.25,13983.25,3.5,2.75,1,1.52,1.03,1.35,8.7444,0.64,0.0003,0.0008,0.0011,0.0014,0.2206,-0.2408,71.44,16.94,2.22,0.99,90.96,12.86,11.17,17.79,5.65,32.29,-10.79,1,0.44,13987.75,13943.25,1,12/18/2023 11:01:00 AM,-380.68,0
12/19/2023 10:33:00 AM,51,18417.25,6.28,14103.25,14103.25,1.75,1,1,0.76,1.03,0.4,2.7022,0.31,0.0001,0.0003,0.0003,0.0002,-0.2212,-0.8621,62.85,4.48,3.99,-0.23,65.11,4.06,2.81,7.63,2.76,32.71,-27.46,0.8,-0.28,14104.25,14053.25,1,12/19/2023 10:40:00 AM,-330.68,0
12/19/2023 10:55:00 AM,51,18417.25,6.11,14102.5,14103.5,1.5,0.5,1,1,1.04,1.3,9.6605,0.48,0.0002,0.0002,0.0005,0.0012,-0.1806,-0.8694,60.68,5.39,-0.51,1.94,57.48,8.72,10.03,11.45,4.45,30.65,-18.49,0.8,-0.04,14104.25,14053.25,1,12/19/2023 12:00:00 PM,-340.68,0
12/20/2023 9:56:00 AM,49.5,18443,8.39,14127.5,14127,1.75,0,1,1.14,1.02,1.0333,3.1528,0.68,0.0002,0.0003,0.0001,0.0007,-0.0117,-0.4953,75.18,-3.88,7.36,0.1,73.31,5.16,3.82,11.58,4.86,21.84,-17.68,0.6,0.32,14130.75,14081.25,1,12/20/2023 10:01:00 AM,-240.68,0
12/20/2023 10:01:00 AM,49.5,18443,7.2,14126.75,14126.25,11.25,7.5,1,3.19,1.01,0.8333,2.7225,0.65,0.0002,0.0003,0,0.0001,1.2594,0.9759,68.68,-6.5,6.56,-0.8,43.49,3.71,1.2,8.29,3.04,20.7,-20.2,0.6,1.75,14130.75,14081.25,1,12/20/2023 10:31:00 AM,684.32,1
12/21/2023 9:58:00 AM,58,18377,4.8,14016.5,14016.5,3,3.25,-1,1.55,-0.02,-0.3333,7.8704,-0.58,-0.0004,-0.0006,-0.0013,-0.0005,0.0888,-0.4939,38.83,-12.27,-2.89,-0.28,12.95,-11.69,-7.46,-16.28,-4.24,4.23,-28.23,0.4,0.53,14068.5,14010.5,1,12/21/2023 10:18:00 AM,-10.68,0
12/21/2023 10:27:00 AM,58,18377,4.15,14023,14026.5,1.5,6.5,-1,1.51,-0.04,2.85,17.6582,-1.13,-0.0008,-0.0015,-0.0011,0.0004,0.7512,0.2257,49.17,-15.15,3.01,7.41,24.78,-10.77,11.79,-2.59,9.63,5.32,-20.98,0.4,0.57,14067.5,14009.5,1,12/21/2023 12:56:00 PM,1394.32,1
12/22/2023 9:45:00 AM,36.25,18454.63,3.36,14132.75,14132.25,4,0,1,1.12,1.21,2.2167,10.1583,1.02,0.0006,0.0013,0.0015,0.0019,0.3233,1.1256,69.23,15.84,2.57,1.12,78.95,18.02,12.6,23.82,6.45,66.98,-37.9,0.8,0.25,14135.75,14101,1,12/22/2023 10:02:00 AM,-435.68,0
12/22/2023 10:04:00 AM,36.25,18454.63,3.31,14125.25,14125.25,3,2.25,1,1.31,1.08,-0.15,8.3686,1.16,0.0007,0.0004,0.0003,-0.0005,0.5414,1.3526,54.91,4.65,3.68,-2.99,41.99,6.19,-5.65,6.16,-1.91,53.09,-47.75,0.2,0.2,14135.25,14099,1,12/22/2023 10:08:00 AM,-375.68,0
12/26/2023 10:26:00 AM,46.25,18475.88,9.02,14160,14160,2,1.25,1,1.85,1.01,0.5,2.1045,1.02,0.0003,0.0003,0.0001,0.0002,0.2593,0.2195,61.59,-1.2,2.63,-0.42,60.1,4.4,0.02,6.29,0.96,27.95,-25.36,0.4,0.64,14164.5,14119.25,1,12/26/2023 10:29:00 AM,-210.68,0
12/26/2023 10:37:00 AM,46.25,18475.88,8.67,14160,14160,1.25,0,1,0.89,1.04,0.4333,3.849,0.61,0.0002,0.0003,0.0002,0,-0.0451,-0.4151,58.77,3.24,1.84,-0.14,77.09,3.75,2.39,5.45,1.64,27.89,-23.31,0.6,0.33,14161.5,14116.25,1,12/26/2023 10:46:00 AM,-220.68,0
12/27/2023 10:01:00 AM,33.25,18552.38,4.78,14225.75,14225.25,2,4.75,1,2.09,1.03,1.0667,6.8803,1.04,0.0004,0.0004,0.0008,0.0009,0.542,0.5128,65.23,10.89,1.99,1.47,75.08,8.26,7.37,12.42,4.4,24.66,-11.41,0.6,0.53,14232,14198.75,1,12/27/2023 10:03:00 AM,-285.68,0
12/27/2023 10:13:00 AM,33.25,18552.38,4.32,14200,14201.5,5,0.5,-1,1.35,-0.11,-2.1,10.5777,-0.78,-0.0003,-0.0008,-0.0007,-0.0017,0.2919,0.6463,31.65,-7.45,-0.82,-2.82,16.04,-13.79,-10.63,-19.23,-5.75,-14,-2.5,0.2,0.22,14231,14197.75,1,12/27/2023 1:07:00 PM,-315.68,0
12/28/2023 9:51:00 AM,38.75,18586.88,5.15,14233,14234,0.75,3,-1,0.9,-0.02,-0.6833,3.5636,-0.43,-0.0002,-0.0001,-0.0003,-0.0006,-0.04,-0.295,32.12,-3.4,-4.81,-0.57,35.88,-4.34,-3.5,-9.21,-3.79,-23.29,18.96,0.8,0.02,14269.25,14230.5,1,12/28/2023 10:37:00 AM,-305.68,0
12/29/2023 9:51:00 AM,26.25,18534.13,3.78,14207.75,14208.75,0.5,3.25,1,1.25,1.16,1.25,5.7993,0.97,0.0004,0.0009,0.0005,0.0009,0.2738,0.5597,64.1,5.98,1.46,0.72,86.79,9.01,3.55,12.03,2.33,7.09,1.74,0.4,0.23,14210.25,14184,1,12/29/2023 10:01:00 AM,-285.68,0
12/29/2023 10:08:00 AM,26.25,18534.13,4.29,14208.75,14207.75,0,1.25,1,0.54,1.01,0.2,5.9986,0.29,0.0001,0.0006,0.0005,-0.0002,-0.2397,-0.0242,56.77,12.99,0.74,-1.49,86.53,4.93,0.18,5.19,-0.37,3.15,6.85,0.6,-0.48,14210.25,14184,1,12/29/2023 10:19:00 AM,-250.68,0
12/29/2023 10:36:00 AM,26.25,18534.13,3.95,14184.25,14184.75,2,3.5,-1,1.56,-0.1,-1.1,6.9353,-0.6,-0.0002,-0.0008,-0.0012,-0.001,0.219,1.3207,29.01,-21.13,-2.17,-1.08,25.18,-11.05,-9.88,-15.89,-5.25,-24.63,2.88,0,-0.06,14209.25,14183,1,12/29/2023 10:44:00 AM,659.32,1
1/2/2024 9:46:00 AM,105.75,18267.88,7.86,13887.5,13887.5,2.5,2.75,-1,1.23,-0.01,-6.8,33.3699,-0.76,-0.0006,-0.0001,-0.0014,-0.004,0.1574,0.7029,20.69,0.79,-16.37,-10.02,24.66,-21.23,-32.38,-46.53,-24.77,-123.85,98.68,0.4,0.3,13983.25,13878,1,1/2/2024 10:36:00 AM,1339.32,1
1/3/2024 9:49:00 AM,54,18055.75,3.6,13738.5,13738.5,0.5,3.25,1,0.64,1.11,2.7667,9.474,0.88,0.0008,0.0011,0.0004,0.0016,0.1535,0.0155,62.43,1.45,3.7,2.38,68.07,12.98,6.27,19.33,5.3,0.49,11.84,0.6,-0.25,13745.75,13691.75,1,1/3/2024 9:57:00 AM,-605.68,0
1/3/2024 10:04:00 AM,54,18055.75,2.82,13742,13742,1.75,8.25,1,1.15,1.08,-0.1,12.0319,0.4,0.0004,0.0003,0.0016,0.0007,-0.1077,4.8481,56.86,12.09,0.61,-1.57,56.21,16.05,6.24,17.48,1.88,2.11,29.81,0.8,-0.26,13745.25,13691.25,1,1/3/2024 10:08:00 AM,-170.68,0
1/4/2024 10:09:00 AM,57,17919,3.81,13611,13610,7,0.25,1,1.35,1.12,1.6,13.4293,0.42,0.0004,0.0009,0.0014,0.0027,-0.0548,-0.6176,62.9,9.12,3.87,2.65,64.89,16.1,14.34,23.97,8.48,5.3,22.04,0.6,0.47,13610.5,13553.5,1,1/4/2024 11:18:00 AM,1489.32,1
1/5/2024 10:01:00 AM,56.75,17913.13,4.34,13583,13582.5,7.5,0,1,3.29,1.07,1.1833,7.7256,1.93,0.0015,0.0015,0.0009,0.0004,1.6096,1.0913,65.79,8.45,7.45,-3.21,55.44,16.69,-3.34,20.33,0.42,73.86,-59.61,0.2,1.65,13604.5,13547.75,1,1/5/2024 10:37:00 AM,1304.32,1
1/8/2024 9:46:00 AM,72.25,17988.88,7.44,13687,13687,1.25,0,1,1.42,1.12,4.5667,14.0056,1,0.0006,0.0013,0.0008,0.0018,0.1187,0.2846,81.41,-2.72,17.11,2.87,78.76,19.25,15.07,37.69,14.92,99.27,-85.11,0.6,0.4,13687.5,13615.75,1,1/8/2024 10:05:00 AM,964.32,1
